頻道名稱,影片發佈時間,影片連結,影片長度,,,,,WAV檔名,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/H8dcFY7iLmk,,0:06:31,,,,108新課綱｜高二物理｜測量數據的準與穩,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/68DGwlxHNw8,,0:07:27,,,,108新課綱｜高二物理｜標準差,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/6QAmOcAzTHM,,0:09:59,,,,108新課綱｜高二物理｜不確定度A（平均標準差）,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/ZxLmTuRJb8E,,0:08:54,,,,108新課綱｜高二物理｜不確定度的組合,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/Fg5USZh09kU,,0:06:59,,,,108新課綱｜高二物理｜位移與路徑長,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/0cmoKTdt49w,,0:07:38,,,,108新課綱｜高二物理｜速度與速率,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/5xBni6pOP3c,,0:06:30,,,,108新課綱｜高二物理｜加速度,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/p_1y3RFzfmw,,0:08:54,,,,108新課綱｜高二物理｜運動學圖形,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/xi55y6kjv2g,,0:07:17,,,,108新課綱｜高二物理｜等加速運動的三個公式,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/wvy5fccomUU,,0:06:24,,,,108新課綱｜高二物理｜自由落體（初速為零）,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/FY0RwCdBXjM,,0:07:30,,,,108新課綱｜高二物理｜自由落體（鉛直上拋）,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/IDKFEDHKcgg,,0:08:34,,,,108新課綱｜高二物理｜相對運動,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/-fMI5gyuEdw,,0:07:37,,,,108新課綱｜高二物理｜向量的表示與計算,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/r_525GzaEyk,,0:06:23,,,,108新課綱｜高二物理｜水平拋射基本概念,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/afyxV-JrKKo,,0:06:16,,,,108新課綱｜高二物理｜水平拋射實例,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/lprgbo7SMR4,,0:06:11,,,,108新課綱｜高二物理｜斜向拋射的基本概念,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/4rz9cBxYy0c,,0:06:25,,,,108新課綱｜高二物理｜斜向拋射實例,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/Fokn7jriw94,,0:07:53,,,,108新課綱｜高二物理｜力的分解與合成,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/OzTe5ide830,,0:08:01,,,,108新課綱｜高二物理｜彈力（虎克定律）,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/YX8lsW5RI4k,,0:06:37,,,,108新課綱｜高二物理｜張力,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/TV4H3DJxm5E,,0:07:04,,,,108新課綱｜高二物理｜正向力,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/-KsBrc7t6fs,,0:08:39,,,,108新課綱｜高二物理｜牛頓第一運動定律,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/C-2gaLDNzx8,,0:07:19,,,,108新課綱｜高二物理｜座標系（非慣性座標系和慣性坐標系）,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/CkOLnC-rWVE,,0:08:32,,,,108新課綱｜高二物理｜牛頓第二運動定律（公式與單位重量與質量）,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/LwZFc9Mfmvw,,0:07:20,,,,108新課綱｜高二物理｜畫力圖1：受力對象選取與分析受力,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/-jCOMg2klJ0,,0:09:59,,,,108新課綱｜高二物理｜畫力圖2：從力圖列方程式,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/m0m7_W6b5Ko,,0:09:24,,,,108新課綱｜高二物理｜力學問題的座標選取（斜面）,,,,
臺北酷課雲-11年級物理,2022年10月5日,https://youtu.be/XtY2ngJUsjg,,0:06:17,,,,108新課綱｜高二物理｜作用力與反作力,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/lFnLVlf-l8k,,0:10:00,,,,108新課綱｜高二物理｜力學問題的系統選取（連結體）,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/TuLRf2JzuEI,,0:06:21,,,,108新課綱｜高二物理｜弧度與角速度,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/PwXrsyMZLzY,,0:07:21,,,,108新課綱｜高二物理｜等速率圓周運動的速率,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/FuhTiWJwr2I,,0:07:38,,,,108新課綱｜高二物理｜向心加速度,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/Xbm0g2DSows,,0:08:46,,,,108新課綱｜高二物理｜向心力,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/Ar1dDhvKh0c,,0:06:11,,,,108新課綱｜高二物理｜曲率半徑,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/vtlKZO5WSDE,,0:07:54,,,,108新課綱｜高二物理｜錐動擺,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/YexETiO94jY,,0:09:44,,,,108新課綱｜高二物理｜汽車轉彎,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/Pu2YsIGX6Yc,,0:06:29,,,,108新課綱｜高二物理｜簡諧運動1：簡諧運動的觀察,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/9JG-SdDCPAE,,0:06:56,,,,108新課綱｜高二物理｜簡諧運動2：簡諧運動的定義,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/w924AUMs05E,,0:06:21,,,,108新課綱｜高二物理｜簡諧運動3：等速率圓周運動的位置投影,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/zviLoFLJ9es,,0:07:18,,,,108新課綱｜高二物理｜簡諧運動4：等速率圓周運動的速度投影,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/mTKbjkMDZ6g,,0:06:17,,,,108新課綱｜高中物理｜簡諧運動5：等速率圓周運動的加速度投影,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/gCOm8BUaZoI,,0:06:45,,,,108新課綱｜高二物理｜簡諧運動6：簡諧運動的週期,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/5bwGoMhCZnA,,0:07:53,,,,108新課綱｜高二物理｜從克卜勒到牛頓萬有引力,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/LbK_7swE4Ro,,0:06:53,,,,108新課綱｜高二物理｜萬有引力定律,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/6VCzMJmwv0w,,0:09:51,,,,108新課綱｜高二物理｜卡文笛西與萬有引力常數G,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/DtjJHYWwhKQ,,0:06:50,,,,108新課綱｜高二物理｜萬有引力的應用,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/DO4tbrfZ5sw,,0:07:42,,,,108新課綱｜高二物理｜重力與重力加速度,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/N-BbzCW4R9I,,0:06:36,,,,108新課綱｜高二物理｜地球上的視重,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/fbqgV5Dv1aQ,,0:08:45,,,,108新課綱｜高二物理｜人造衛星,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/k_ytyG_FT80,,0:09:05,,,,108新課綱｜高二物理｜行星與衛星的運動,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/73AkOZp1lX0,,0:09:46,,,,108新課綱｜高二物理｜雙星運動,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/Rjhk1eY9nxs,,0:09:17,,,,108新課綱｜高二物理｜從萬有引力回看克卜勒三大行星運動定律,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/P9eOFRg69JA,,0:07:01,,,,108新課綱｜高二物理｜動量的定義,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/Hzfcy2C477o,,0:08:04,,,,108新課綱｜高二物理｜動量與衝量,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/dIrlEW9YPts,,0:09:30,,,,108新課綱｜高二物理｜F-t圖與衝量,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/OWo4VQA3bvA,,0:07:21,,,,108新課綱｜高二物理｜動量的時變率,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/OuqIkZyArlo,,0:06:44,,,,108新課綱｜高二物理｜內力與外力,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/5doGfrc01F8,,0:07:12,,,,108新課綱｜高二物理｜無外力時系統動量守恆,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/LXuAaQt7Jik,,0:07:11,,,,108新課綱｜高二物理｜爆炸與動量守恆,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/DVT-iTveKcI,,0:07:47,,,,108新課綱｜高二物理｜碰撞與動量守恆,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/FuOjHKZ3vek,,0:06:12,,,,108新課綱｜高二物理｜系統的重心,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/5rMjWBNa--c,,0:06:11,,,,108新課綱｜高二物理｜一維物體的重心公式,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/IUhGT_dZBao,,0:08:36,,,,108新課綱｜高二物理｜二維物體的重心公式,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/SQ6T1rkefMs,,0:06:41,,,,108新課綱｜高二物理｜重心與質心,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/HtxCSl88l-Y,,0:08:28,,,,108新課綱｜高二物理｜物體的質心公式,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/6V_ONgZf3G8,,0:06:28,,,,108新課綱｜高二物理｜質心速度,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/1HkTsMiTgNw,,0:07:25,,,,108新課綱｜高二物理｜質心加速度,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/JzhnrVFqxnI,,0:08:43,,,,108新課綱｜高二物理｜內力作用下的質心運動－速度與加速度,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/zVjc1kosoj4,,0:06:11,,,,108新課綱｜高二物理｜內力作用下的質心運動－系統動量,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/2PS5Nam0cPQ,,0:06:16,,,,108新課綱｜高二物理｜角動量的定義,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/suw6chaXkSo,,0:06:11,,,,108新課綱｜高二物理｜角動量的用途,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/xl5r3PTsc7M,,0:07:40,,,,108新課綱｜高二物理｜角動量與力矩的關係,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/6r0PMxQDGUY,,0:06:45,,,,108新課綱｜高二物理｜角動量守恆與生活中的轉動,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/rPMAshZ8bsc,,0:06:51,,,,108新課綱｜高二物理｜作功的定義與涵義,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/obNAB9C2sNQ,,0:07:40,,,,108新課綱｜高二物理｜定力作功（合力作功）,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/y8-LSvLvEKc,,0:07:32,,,,108新課綱｜高二物理｜變力作功,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/RjQjNUbnHys,,0:08:06,,,,108新課綱｜高二物理｜功能定理,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/NYLzQ-l4Fl0,,0:06:30,,,,108新課綱｜高二物理｜動能與動量,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/qTO95rYG51Y,,0:06:51,,,,108新課綱｜高二物理｜功率,,,,
臺北酷課雲-11年級物理,,,,0:00:00,,,,108新課綱｜高二物理｜保守力,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/BPlwC3pp88E,,0:08:26,,,,108新課綱｜高二物理｜非保守力,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/uHdgs37Osjs,,0:09:09,,,,108新課綱｜高二物理｜力學能守恆,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/JGBClNTBhDU,,0:08:09,,,,108新課綱｜高二物理｜地表附近的重力位能,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/9azVvZjJBHE,,0:07:21,,,,108新課綱｜高二物理｜鉛直圓周運動的能量,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/1EJgM9Cv264,,0:07:08,,,,108新課綱｜高二物理｜彈力位能,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/tSXT7ibRKhw,,0:08:10,,,,108新課綱｜高二物理｜簡諧運動的力學能守恆,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/hmjSavZde20,,0:06:18,,,,108新課綱｜高二物理｜重力位能一般式,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/wSZdvrBEZoM,,0:07:43,,,,108新課綱｜高二物理｜行星與衛星的力學能守恆,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/QHcmLu98uJY,,0:06:01,,,,108新課綱｜高二物理｜摩擦力,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/jewqrzUsJLc,,0:07:11,,,,108新課綱｜高二物理｜靜摩擦力與動摩擦力,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/XIrGrQu7mtA,,0:09:30,,,,108新課綱｜高二物理｜摩擦力的計算,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/m0IDBIWXifg,,0:09:59,,,,108新課綱｜高二物理｜靜力平衡,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/wlMfAaWMv6w,,0:07:51,,,,108新課綱｜高二物理｜重心與平衡,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/Jq0p52f9Oq0,,0:08:24,,,,108新課綱｜高二物理｜正向力與平衡,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/K1y5lsXp4pg,,0:07:13,,,,108新課綱｜高二物理｜生活中的碰撞現象,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/aYIyu6tawtE,,0:06:57,,,,108新課綱｜高二物理｜彈性碰撞的能量與動量,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/4mCkIbEU5tQ,,0:07:42,,,,108新課綱｜高二物理｜彈性碰撞的公式推導,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/Q3wpC7iHGFA,,0:06:15,,,,108新課綱｜高二物理｜彈性碰撞的公式應用,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/4UW9XLF-0fs,,0:06:17,,,,108新課綱｜高二物理｜非彈性碰撞,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/RhFLwQ38o5Q,,0:07:10,,,,108新課綱｜高二物理｜非彈性碰撞的應用,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/4KbgsGSeUJU,,0:05:57,,,,108新課綱｜高二物理｜波以耳定律,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/hQBPb-6uchY,,0:09:08,,,,108新課綱｜高二物理｜查理-給呂薩克定律（含絕對溫度）,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/EBeS_1PU6_w,,0:06:27,,,,108新課綱｜高二物理｜氣體溫度計,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/GWkIDsTujjM,,0:06:16,,,,108新課綱｜高二物理｜亞弗加厥定律與理想氣體方程式,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/Mv2xcH0RFFE,,0:08:54,,,,108新課綱｜高二物理｜理想氣體條件與真實氣體,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/18w7khKhUAo,,0:07:56,,,,108新課綱｜高二物理｜微觀氣體壓力與巨觀比較,,,,
臺北酷課雲-11年級物理,2022年10月18日,https://youtu.be/QB3JP0q6EwI,,0:09:26,,,,108新課綱｜高二物理｜統計法推導氣體動力論,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/lKAti6imYRU,,0:08:33,,,,108新課綱｜高二物理｜巨觀熱能與微觀動能,,,,
臺北酷課雲-11年級物理,2022年10月12日,https://youtu.be/DgAwtd6H7xE,,0:07:52,,,,108新課綱｜高二物理｜方均根速率,,,,
臺北酷課雲-11年級物理,2023年1月17日,https://youtu.be/Kl_DMEp7g7Q,,0:08:13,,,,108新課綱｜高二物理｜速率分布,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/aUeIwq6Nqvg,,0:08:03,,,,108新課綱｜高二化學｜【觀念】利用物理性質的鑑定方法,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/mMjHZQlEPAI,,0:06:46,,,,108新課綱｜高二化學｜【觀念】利用化學性質的鑑定方法,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/GH7Cb8Y0phY,,0:07:30,,,,108新課綱｜高二化學｜【觀念】物質鑑定的應用,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/o6bX0xZfrX0,,0:08:59,,,,108新課綱｜高二化學｜【複習】水狀態的變化與加熱曲線,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/d3R-emxNG9U,,0:08:50,,,,108新課綱｜高二化學｜【觀念】反應式與熱化學反應方程式,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/tYtYkJhB7CY,,0:08:38,,,,108新課綱｜高二化學｜【觀念】常見的反應熱種類 （燃燒熱與生成熱）,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/POq45xx566g,,0:10:43,,,,108新課綱｜高二化學｜【觀念】赫士定律,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/4_1qa495oY4,,0:06:17,,,,108新課綱｜高二化學｜【觀念】赫士定律的應用,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/ktBAtlHDtWw,,0:09:09,,,,108新課綱｜高二化學｜【實驗】反應熱的測量,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/9dO2vZFzHqQ,,0:06:19,,,,108新課綱｜高二化學｜【觀念】物質三態的粒子模型,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/zQz9x3FGUvk,,0:06:21,,,,108新課綱｜高二化學｜【觀念】粒子模型與氣體的通性,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/47GyvsRM3Po,,0:13:16,,,,108新課綱｜高二化學｜【觀念】氣體壓力的測量,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/o6MnRmxGxFk,,0:07:28,,,,108新課綱｜高二化學｜【複習】水的相變化、蒸氣壓及相對濕度,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/BKQlcYRa-hM,,0:09:40,,,,108新課綱｜高二化學｜【觀念】波以耳定律,,,,
臺北酷課雲-11年級化學,2023年5月30日,https://youtu.be/9McY3Q9K6Is,,0:13:08,,,,108新課綱｜高二化學｜【觀念】查理－給呂薩克定律,,,,
